Customer ID,TotalRevenue,NumberOfOrders,TotalItems,AverageOrderValue,PurchaseFrequency,CustomerLifespanDays,CustomerLifespanMonths,HistoricalCLTV,ValueSegment,ActiveMonths,MonthlyCustomerValue,Projected12MonthCLTV,CLTVSegment,CustomerType
13298.0,360.0,1,96,360.0,1,0,0.0,360.0,Low Value,1.0,360.0,4320.0,High Value,Single Purchase
13299.0,1218.7,3,416,406.23333333333335,3,260,8.67,1218.7,Medium Value,8.541392904073588,142.68164615384615,1712.1797538461537,Medium Value,Repeat Customer
13300.0,1285.51,3,455,428.50333333333333,3,404,13.47,1285.51,Medium Value,13.272010512483574,96.85872376237624,1162.3046851485149,Low Value,Repeat Customer
13301.0,618.09,4,345,154.5225,4,188,6.27,618.09,Medium Value,6.176084099868594,100.07797659574469,1200.9357191489362,Low Value,Repeat Customer
13302.0,159.2,2,12,79.6,2,371,12.37,159.2,Low Value,12.187910643889618,13.06212398921833,156.74548787061997,Low Value,Repeat Customer
13303.0,61.72,1,26,61.72,1,0,0.0,61.72,Low Value,1.0,61.72,740.64,Low Value,Single Purchase
13304.0,1217.99,4,716,304.4975,4,318,10.6,1217.99,Medium Value,10.446780551905388,116.58998616352201,1399.0798339622643,Low Value,Repeat Customer
13305.0,3616.41,16,2228,226.025625,16,635,21.17,3616.41,High Value,20.86070959264126,173.3598746456693,2080.3184957480316,Medium Value,Repeat Customer
13306.0,53.65,1,74,53.65,1,0,0.0,53.65,Low Value,1.0,53.65,643.8,Low Value,Single Purchase
13307.0,273.34,3,140,91.11333333333333,3,472,15.73,273.34,Low Value,15.505913272010512,17.628113559322035,211.53736271186443,Low Value,Repeat Customer
13308.0,1670.3700000000001,4,1073,417.59250000000003,4,574,19.13,1670.3700000000001,High Value,18.85676741130092,88.58199094076656,1062.9838912891987,Low Value,Repeat Customer
13309.0,1706.3700000000001,6,1914,284.39500000000004,6,385,12.83,1706.3700000000003,High Value,12.64783180026281,134.91403324675326,1618.9683989610392,Medium Value,Repeat Customer
13310.0,1541.2,5,816,308.24,5,374,12.47,1541.2,Medium Value,12.28646517739816,125.4388449197861,1505.2661390374333,Medium Value,Repeat Customer
13311.0,598.57,2,305,299.285,2,145,4.83,598.57,Medium Value,4.763469119579501,125.65841931034484,1507.9010317241382,Medium Value,Repeat Customer
13312.0,124.75,1,41,124.75,1,0,0.0,124.75,Low Value,1.0,124.75,1497.0,Medium Value,Single Purchase
13313.0,3445.32,12,2308,287.11,12,715,23.83,3445.32,High Value,23.488830486202364,146.67907804195806,1760.1489365034968,Medium Value,Repeat Customer
13314.0,775.94,3,560,258.6466666666667,3,72,2.4,775.94,Medium Value,2.3653088042049935,328.0501888888889,3936.6022666666668,High Value,Repeat Customer
13315.0,310.26,1,232,310.26,1,0,0.0,310.26,Low Value,1.0,310.26,3723.12,High Value,Single Purchase
13316.0,12940.82,10,19931,1294.0819999999999,10,602,20.07,12940.82,High Value,19.776609724047304,654.3497687707642,7852.1972252491705,High Value,Repeat Customer
13317.0,6486.091,19,3149,341.3732105263158,19,660,22.0,6486.091,High Value,21.681997371879106,299.14637884848486,3589.7565461818185,High Value,Repeat Customer
13318.0,640.76,3,304,213.58666666666667,3,36,1.2,640.76,Medium Value,1.1826544021024967,541.7981777777777,6501.5781333333325,High Value,Repeat Customer
13319.0,21323.22,58,8974,367.6417241379311,58,727,24.23,21323.22,High Value,23.88304862023653,892.8181799174691,10713.81815900963,High Value,Repeat Customer
13320.0,2211.6,6,1509,368.59999999999997,6,400,13.33,2211.6,High Value,13.140604467805518,168.30276,2019.63312,Medium Value,Repeat Customer
13321.0,567.36,2,372,283.68,2,14,0.47,567.36,Medium Value,1.0,567.36,6808.32,High Value,Repeat Customer
13322.0,199.48000000000002,1,117,199.48000000000002,1,0,0.0,199.48000000000002,Low Value,1.0,199.48000000000002,2393.76,Medium Value,Single Purchase
13323.0,787.85,5,175,157.57,5,81,2.7,787.8499999999999,Medium Value,2.6609724047306176,296.075975308642,3552.911703703704,High Value,Repeat Customer
13324.0,10513.47,18,8448,584.0816666666666,18,527,17.57,10513.47,High Value,17.31274638633377,607.2676030360531,7287.211236432637,High Value,Repeat Customer
13325.0,675.3,1,240,675.3,1,0,0.0,675.3,Medium Value,1.0,675.3,8103.599999999999,High Value,Single Purchase
13326.0,281.76,1,140,281.76,1,0,0.0,281.76,Low Value,1.0,281.76,3381.12,High Value,Single Purchase
13327.0,9134.48,20,4203,456.724,20,682,22.73,9134.48,High Value,22.404730617608408,407.70318357771265,4892.438202932552,High Value,Repeat Customer
13328.0,1308.48,1,680,1308.48,1,0,0.0,1308.48,Medium Value,1.0,1308.48,15701.76,High Value,Single Purchase
13329.0,4808.77,8,3311,601.09625,8,703,23.43,4808.77,High Value,23.0946123521682,208.2204250355619,2498.645100426743,Medium Value,Repeat Customer
13330.0,2796.1,6,1951,466.01666666666665,6,562,18.73,2796.1,High Value,18.462549277266753,151.44712455516014,1817.3654946619217,Medium Value,Repeat Customer
13331.0,262.4,1,54,262.4,1,0,0.0,262.4,Low Value,1.0,262.4,3148.7999999999997,Medium Value,Single Purchase
13332.0,350.9,1,179,350.9,1,0,0.0,350.9,Low Value,1.0,350.9,4210.799999999999,High Value,Single Purchase
13333.0,1015.74,3,685,338.58,3,247,8.23,1015.74,Medium Value,8.114323258869907,125.17864615384616,1502.143753846154,Medium Value,Repeat Customer
13334.0,6201.8,5,3198,1240.3600000000001,5,570,19.0,6201.800000000001,High Value,18.725361366622863,331.1978807017544,3974.3745684210526,High Value,Repeat Customer
13336.0,795.12,1,559,795.12,1,0,0.0,795.12,Medium Value,1.0,795.12,9541.44,High Value,Single Purchase
13337.0,1575.26,1,980,1575.26,1,0,0.0,1575.26,Medium Value,1.0,1575.26,18903.12,High Value,Single Purchase
13338.0,2445.62,4,1151,611.405,4,545,18.17,2445.62,High Value,17.904073587385017,136.59572990825689,1639.1487588990826,Medium Value,Repeat Customer
13339.0,860.12,1,326,860.12,1,0,0.0,860.12,Medium Value,1.0,860.12,10321.44,High Value,Single Purchase
13340.0,22100.56,12,9636,1841.7133333333334,12,609,20.3,22100.56,High Value,20.006570302233904,1104.665100821018,13255.981209852216,High Value,Repeat Customer
13341.0,775.85,1,301,775.85,1,0,0.0,775.85,Medium Value,1.0,775.85,9310.2,High Value,Single Purchase
13343.0,353.43,1,135,353.43,1,0,0.0,353.43,Low Value,1.0,353.43,4241.16,High Value,Single Purchase
13344.0,2511.69,3,952,837.23,3,209,6.97,2511.69,High Value,6.865965834428383,365.817433492823,4389.809201913876,High Value,Repeat Customer
13345.0,389.5,1,141,389.5,1,0,0.0,389.5,Low Value,1.0,389.5,4674.0,High Value,Single Purchase
13346.0,299.4,6,180,49.9,6,133,4.43,299.4,Low Value,4.369250985545335,68.52433082706766,822.2919699248118,Low Value,Repeat Customer
13347.0,341.36,1,205,341.36,1,0,0.0,341.36,Low Value,1.0,341.36,4096.32,High Value,Single Purchase
13348.0,233.76,1,136,233.76,1,0,0.0,233.76,Low Value,1.0,233.76,2805.12,Medium Value,Single Purchase
13349.0,247.32,1,225,247.32,1,0,0.0,247.32,Low Value,1.0,247.32,2967.84,Medium Value,Single Purchase
13350.0,979.12,2,287,489.56,2,63,2.1,979.12,Medium Value,2.0696452036793693,473.08591746031743,5677.031009523809,High Value,Repeat Customer
13351.0,373.94,1,117,373.94,1,0,0.0,373.94,Low Value,1.0,373.94,4487.28,High Value,Single Purchase
13352.0,397.97999999999996,1,321,397.97999999999996,1,0,0.0,397.97999999999996,Low Value,1.0,397.97999999999996,4775.759999999999,High Value,Single Purchase
13354.0,743.53,1,604,743.53,1,0,0.0,743.53,Medium Value,1.0,743.53,8922.36,High Value,Single Purchase
13355.0,674.7,1,314,674.7,1,0,0.0,674.7,Medium Value,1.0,674.7,8096.400000000001,High Value,Single Purchase
13356.0,768.24,1,325,768.24,1,0,0.0,768.24,Medium Value,1.0,768.24,9218.880000000001,High Value,Single Purchase
13357.0,3805.5099999999998,5,2112,761.102,5,369,12.3,3805.5099999999998,High Value,12.12220762155059,313.9287924119241,3767.145508943089,High Value,Repeat Customer
13358.0,439.03,1,285,439.03,1,0,0.0,439.03,Low Value,1.0,439.03,5268.36,High Value,Single Purchase
13359.0,1043.31,2,381,521.655,2,339,11.3,1043.31,Medium Value,11.136662286465176,93.68246725663717,1124.189607079646,Low Value,Repeat Customer
13360.0,1553.65,4,942,388.4125,4,269,8.97,1553.65,Medium Value,8.83705650459921,175.81080297397773,2109.7296356877328,Medium Value,Repeat Customer
13361.0,1450.5,2,324,725.25,2,145,4.83,1450.5,Medium Value,4.763469119579501,304.5049655172414,3654.0595862068967,High Value,Repeat Customer
13362.0,5394.07,7,2481,770.5814285714285,7,415,13.83,5394.07,High Value,13.633377135348226,395.6517850602409,4747.821420722891,High Value,Repeat Customer
13363.0,1723.86,3,1146,574.62,3,392,13.07,1723.8600000000001,High Value,12.877792378449408,133.86300612244898,1606.3560734693879,Medium Value,Repeat Customer
13364.0,134.95999999999998,1,71,134.95999999999998,1,0,0.0,134.95999999999998,Low Value,1.0,134.95999999999998,1619.5199999999998,Medium Value,Single Purchase
13365.0,2225.37,2,1247,1112.685,2,184,6.13,2225.37,High Value,6.044678055190539,368.15360217391304,4417.843226086957,High Value,Repeat Customer
13366.0,56.160000000000004,1,144,56.160000000000004,1,0,0.0,56.160000000000004,Low Value,1.0,56.160000000000004,673.9200000000001,Low Value,Single Purchase
13367.0,510.20000000000005,1,253,510.20000000000005,1,0,0.0,510.20000000000005,Medium Value,1.0,510.20000000000005,6122.400000000001,High Value,Single Purchase
13368.0,1121.5,4,606,280.375,4,166,5.53,1121.5,Medium Value,5.45335085413929,205.65337349397592,2467.840481927711,Medium Value,Repeat Customer
13369.0,308.28000000000003,1,149,308.28000000000003,1,0,0.0,308.28000000000003,Low Value,1.0,308.28000000000003,3699.3600000000006,High Value,Single Purchase
13370.0,754.87,1,343,754.87,1,0,0.0,754.87,Medium Value,1.0,754.87,9058.44,High Value,Single Purchase
13371.0,2297.66,2,1019,1148.83,2,127,4.23,2297.66,High Value,4.1721419185282524,550.7147275590551,6608.576730708661,High Value,Repeat Customer
13372.0,378.64,1,159,378.64,1,0,0.0,378.64,Low Value,1.0,378.64,4543.68,High Value,Single Purchase
13373.0,7587.1900000000005,6,4263,1264.5316666666668,6,672,22.4,7587.1900000000005,High Value,22.07621550591327,343.6816422619048,4124.179707142857,High Value,Repeat Customer
13374.0,422.8,2,135,211.4,2,34,1.13,422.8,Low Value,1.1169513797634691,378.5303529411765,4542.364235294118,High Value,Repeat Customer
13375.0,1792.23,2,1124,896.115,2,356,11.87,1792.23,High Value,11.695137976346912,153.24573370786518,1838.9488044943823,Medium Value,Repeat Customer
13376.0,1019.76,3,493,339.92,3,135,4.5,1019.76,Medium Value,4.434954007884363,229.93699555555554,2759.2439466666665,Medium Value,Repeat Customer
13377.0,1552.88,2,748,776.44,2,249,8.3,1552.88,Medium Value,8.180026281208935,189.83802088353417,2278.05625060241,Medium Value,Repeat Customer
13379.0,572.56,3,601,190.85333333333332,3,110,3.67,572.56,Medium Value,3.6136662286465175,158.44296727272726,1901.315607272727,Medium Value,Repeat Customer
13380.0,62.4,1,48,62.4,1,0,0.0,62.4,Low Value,1.0,62.4,748.8,Low Value,Single Purchase
13381.0,8224.37,12,5125,685.3641666666667,12,706,23.53,8224.37,High Value,23.19316688567674,354.6031484419264,4255.237781303117,High Value,Repeat Customer
13382.0,1387.58,5,863,277.51599999999996,5,451,15.03,1387.58,Medium Value,14.816031537450723,93.65395831485587,1123.8474997782705,Low Value,Repeat Customer
13383.0,305.28000000000003,1,288,305.28000000000003,1,0,0.0,305.28000000000003,Low Value,1.0,305.28000000000003,3663.3600000000006,High Value,Single Purchase
13384.0,6680.83,11,4142,607.3481818181818,11,469,15.63,6680.83,High Value,15.407358738501971,433.61293219616203,5203.355186353944,High Value,Repeat Customer
13385.0,534.57,1,281,534.57,1,0,0.0,534.57,Medium Value,1.0,534.57,6414.84,High Value,Single Purchase
13386.0,835.46,2,514,417.73,2,22,0.73,835.46,Medium Value,1.0,835.46,10025.52,High Value,Repeat Customer
13387.0,186.94,1,123,186.94,1,0,0.0,186.94,Low Value,1.0,186.94,2243.2799999999997,Medium Value,Single Purchase
13388.0,1185.65,3,701,395.2166666666667,3,472,15.73,1185.65,Medium Value,15.505913272010512,76.46437711864408,917.572525423729,Low Value,Repeat Customer
13389.0,797.96,3,429,265.9866666666667,3,221,7.37,797.96,Medium Value,7.260183968462549,109.90906063348417,1318.9087276018101,Low Value,Repeat Customer
13390.0,544.08,1,224,544.08,1,0,0.0,544.08,Medium Value,1.0,544.08,6528.960000000001,High Value,Single Purchase
13391.0,59.8,1,4,59.8,1,0,0.0,59.8,Low Value,1.0,59.8,717.5999999999999,Low Value,Single Purchase
13392.0,91.14,1,82,91.14,1,0,0.0,91.14,Low Value,1.0,91.14,1093.68,Low Value,Single Purchase
13393.0,1131.45,4,662,282.8625,4,148,4.93,1131.45,Medium Value,4.862023653088042,232.71174324324326,2792.540918918919,Medium Value,Repeat Customer
13394.0,6621.7,19,5354,348.5105263157895,19,736,24.53,6621.700000000001,High Value,24.178712220762154,273.864875,3286.3785,Medium Value,Repeat Customer
13395.0,1180.23,3,1660,393.41,3,236,7.87,1180.23,Medium Value,7.752956636005256,152.22966610169493,1826.7559932203392,Medium Value,Repeat Customer
13396.0,1360.99,2,600,680.495,2,290,9.67,1360.99,Medium Value,9.526938239159001,142.85701931034484,1714.284231724138,Medium Value,Repeat Customer
13397.0,3191.87,10,1336,319.187,10,616,20.53,3191.87,High Value,20.2365308804205,157.72812142857143,1892.7374571428572,Medium Value,Repeat Customer
13398.0,670.34,2,341,335.17,2,256,8.53,670.34,Medium Value,8.409986859395532,79.707615625,956.4913875,Low Value,Repeat Customer
13399.0,275.4,3,120,91.8,3,54,1.8,275.4,Low Value,1.773981603153745,155.244,1862.9279999999999,Medium Value,Repeat Customer
13400.0,310.83,1,284,310.83,1,0,0.0,310.83,Low Value,1.0,310.83,3729.96,High Value,Single Purchase
13402.0,1226.8500000000001,4,917,306.71250000000003,4,437,14.57,1226.8500000000001,Medium Value,14.35611038107753,85.45838443935928,1025.5006132723113,Low Value,Repeat Customer
13403.0,229.5,3,114,76.5,3,705,23.5,229.5,Low Value,23.160315374507228,9.909191489361701,118.91029787234041,Low Value,Repeat Customer
13404.0,252.49,2,111,126.245,2,211,7.03,252.49,Low Value,6.931668856767411,36.425571563981045,437.10685876777256,Low Value,Repeat Customer
13405.0,1213.811,6,855,202.30183333333332,6,650,21.67,1213.811,Medium Value,21.353482260183966,56.84370283076923,682.1244339692307,Low Value,Repeat Customer
13406.0,568.92,2,292,284.46,2,204,6.8,568.92,Medium Value,6.701708278580814,84.89178823529411,1018.7014588235294,Low Value,Repeat Customer
13407.0,2244.7,3,1690,748.2333333333332,3,83,2.77,2244.7,High Value,2.726675427069645,823.2369638554217,9878.843566265059,High Value,Repeat Customer
13408.0,50174.782,106,28675,473.347,106,733,24.43,50174.782,High Value,24.080157687253614,2083.656704065484,25003.880448785807,High Value,Repeat Customer
13410.0,2201.96,9,1244,244.66222222222223,9,707,23.57,2201.96,High Value,23.226018396846253,94.8057459688826,1137.6689516265913,Low Value,Repeat Customer
13411.0,213.55,1,72,213.55,1,0,0.0,213.55,Low Value,1.0,213.55,2562.6000000000004,Medium Value,Single Purchase
13412.0,487.34999999999997,1,176,487.34999999999997,1,0,0.0,487.34999999999997,Medium Value,1.0,487.34999999999997,5848.2,High Value,Single Purchase
13413.0,429.44,6,455,71.57333333333334,6,47,1.57,429.44000000000005,Low Value,1.5440210249671484,278.13092765957447,3337.5711319148936,Medium Value,Repeat Customer
13414.0,2494.14,6,2702,415.69,6,469,15.63,2494.14,High Value,15.407358738501971,161.87979019189765,1942.5574823027719,Medium Value,Repeat Customer
13415.0,784.17,4,496,196.0425,4,255,8.5,784.17,Medium Value,8.377135348226018,93.60837176470588,1123.3004611764704,Low Value,Repeat Customer
13416.0,940.8000000000001,3,208,313.6,3,692,23.07,940.8000000000001,Medium Value,22.733245729303547,41.38432369942197,496.61188439306363,Low Value,Repeat Customer
13417.0,1669.49,6,532,278.24833333333333,6,664,22.13,1669.49,High Value,21.81340341655716,76.53505361445784,918.420643373494,Low Value,Repeat Customer
13418.0,11559.66,31,7354,372.8922580645161,31,716,23.87,11559.66,High Value,23.52168199737188,491.4469977653631,5897.363973184358,High Value,Repeat Customer
13419.0,221.06,1,275,221.06,1,0,0.0,221.06,Low Value,1.0,221.06,2652.7200000000003,Medium Value,Single Purchase
13420.0,159.85,2,101,79.925,2,20,0.67,159.85,Low Value,1.0,159.85,1918.1999999999998,Medium Value,Repeat Customer
13421.0,4058.75,8,2351,507.34375,8,622,20.73,4058.75,High Value,20.43363994743758,198.6307877813505,2383.569453376206,Medium Value,Repeat Customer
13422.0,2626.3,1,1326,2626.3,1,0,0.0,2626.3,High Value,1.0,2626.3,31515.600000000002,High Value,Single Purchase
13423.0,217.03,1,141,217.03,1,0,0.0,217.03,Low Value,1.0,217.03,2604.36,Medium Value,Single Purchase
13424.0,572.77,1,529,572.77,1,0,0.0,572.77,Medium Value,1.0,572.77,6873.24,High Value,Single Purchase
13425.0,3390.4300000000003,5,2358,678.086,5,471,15.7,3390.4300000000003,High Value,15.473061760840999,219.1182360934183,2629.4188331210194,Medium Value,Repeat Customer
13426.0,8167.38,22,4868,371.24454545454546,22,729,24.3,8167.38,High Value,23.94875164257556,341.03573004115225,4092.428760493827,High Value,Repeat Customer
13427.0,1006.53,6,880,167.755,6,702,23.4,1006.53,Medium Value,23.061760840998684,43.644976068376074,523.7397128205129,Low Value,Repeat Customer
13428.0,478.54,3,356,159.51333333333335,3,504,16.8,478.5400000000001,Medium Value,16.557161629434955,28.902296825396824,346.82756190476186,Low Value,Repeat Customer
13429.0,1006.8,4,1390,251.7,4,64,2.13,1006.8,Medium Value,2.102496714848883,478.85925,5746.311,High Value,Repeat Customer
13430.0,679.45,2,751,339.725,2,67,2.23,679.45,Medium Value,2.2010512483574245,308.6934029850746,3704.3208358208954,High Value,Repeat Customer
13431.0,3316.24,8,1570,414.53,8,592,19.73,3316.24,High Value,19.44809461235217,170.51747567567566,2046.2097081081079,Medium Value,Repeat Customer
13432.0,439.1,2,217,219.55,2,40,1.33,439.1,Low Value,1.314060446780552,334.1551,4009.8612000000003,High Value,Repeat Customer
13433.0,658.3199999999999,4,190,164.57999999999998,4,195,6.5,658.3199999999999,Medium Value,6.40604467805519,102.76544,1233.18528,Low Value,Repeat Customer
13434.0,1666.8600000000001,5,864,333.372,5,581,19.37,1666.8600000000001,High Value,19.086727989487514,87.33084061962136,1047.9700874354562,Low Value,Repeat Customer
13435.0,4447.33,9,2754,494.1477777777778,9,494,16.47,4447.33,High Value,16.228646517739815,274.0419538461539,3288.5034461538467,Medium Value,Repeat Customer
13436.0,196.89,1,76,196.89,1,0,0.0,196.89,Low Value,1.0,196.89,2362.68,Medium Value,Single Purchase
13437.0,3408.06,7,1283,486.86571428571426,7,175,5.83,3408.06,High Value,5.7490144546649145,592.8076937142857,7113.692324571429,High Value,Repeat Customer
13438.0,46.5,1,10,46.5,1,0,0.0,46.5,Low Value,1.0,46.5,558.0,Low Value,Single Purchase
13439.0,986.61,3,952,328.87,3,270,9.0,986.61,Medium Value,8.869908015768726,111.23114222222222,1334.7737066666666,Low Value,Repeat Customer
13440.0,1295.25,7,573,185.03571428571428,7,28,0.93,1295.25,Medium Value,1.0,1295.25,15543.0,High Value,Repeat Customer
13441.0,720.9,2,520,360.45,2,339,11.3,720.9,Medium Value,11.136662286465176,64.73214159292036,776.7856991150443,Low Value,Repeat Customer
13442.0,419.87,3,115,139.95666666666668,3,70,2.33,419.87,Low Value,2.299605781865966,182.58346857142857,2191.001622857143,Medium Value,Repeat Customer
13443.0,1273.16,6,805,212.19333333333336,6,228,7.6,1273.16,Medium Value,7.490144546649145,169.97802807017547,2039.7363368421056,Medium Value,Repeat Customer
13444.0,619.08,2,331,309.54,2,131,4.37,619.08,Medium Value,4.303547963206308,143.85339847328245,1726.2407816793893,Medium Value,Repeat Customer
13445.0,241.89999999999998,1,198,241.89999999999998,1,0,0.0,241.89999999999998,Low Value,1.0,241.89999999999998,2902.7999999999997,Medium Value,Single Purchase
13446.0,3881.89,11,2403,352.8990909090909,11,233,7.77,3881.89,High Value,7.654402102496714,507.14477081545067,6085.7372497854085,High Value,Repeat Customer
13447.0,1129.14,3,584,376.38000000000005,3,12,0.4,1129.14,Medium Value,1.0,1129.14,13549.68,High Value,Repeat Customer
13448.0,8745.93,13,4195,672.7638461538462,13,717,23.9,8745.93,High Value,23.554533508541393,371.3055916317992,4455.66709958159,High Value,Repeat Customer
13449.0,291.88,1,222,291.88,1,0,0.0,291.88,Low Value,1.0,291.88,3502.56,High Value,Single Purchase
13450.0,4120.04,13,4318,316.92615384615385,13,576,19.2,4120.04,High Value,18.922470433639948,217.73266944444444,2612.792033333333,Medium Value,Repeat Customer
13451.0,7090.06,11,5229,644.5509090909092,11,601,20.03,7090.06,High Value,19.743758212877793,359.10387088186354,4309.246450582363,High Value,Repeat Customer
13452.0,729.8,3,6,243.26666666666665,3,213,7.1,729.8,Medium Value,6.9973718791064385,104.29630046948357,1251.5556056338028,Low Value,Repeat Customer
13453.0,781.6899999999999,3,341,260.56333333333333,3,236,7.87,781.69,Medium Value,7.752956636005256,100.82476101694915,1209.89713220339,Low Value,Repeat Customer
13454.0,219.87,1,198,219.87,1,0,0.0,219.87,Low Value,1.0,219.87,2638.44,Medium Value,Single Purchase
13455.0,2212.9900000000002,6,795,368.8316666666667,6,706,23.53,2212.9900000000002,High Value,23.19316688567674,95.41560283286121,1144.9872339943345,Low Value,Repeat Customer
13456.0,1766.72,6,765,294.4533333333333,6,189,6.3,1766.7199999999998,High Value,6.2089356110381075,284.544744973545,3414.53693968254,High Value,Repeat Customer
13457.0,148.22,2,96,74.11,2,48,1.6,148.22,Low Value,1.5768725361366622,93.99618333333333,1127.9542000000001,Low Value,Repeat Customer
13458.0,11959.27,16,6760,747.454375,16,381,12.7,11959.27,High Value,12.516425755584756,955.4860335958007,11465.832403149609,High Value,Repeat Customer
13459.0,1160.4099999999999,2,986,580.2049999999999,2,57,1.9,1160.4099999999999,Medium Value,1.8725361366622864,619.6996561403508,7436.3958736842105,High Value,Repeat Customer
13460.0,183.44,2,286,91.72,2,20,0.67,183.44,Low Value,1.0,183.44,2201.2799999999997,Medium Value,Repeat Customer
13461.0,4160.0,6,3132,693.3333333333334,6,558,18.6,4160.0,High Value,18.331143232588698,226.9362007168459,2723.234408602151,Medium Value,Repeat Customer
13462.0,1153.85,5,697,230.76999999999998,5,473,15.77,1153.85,Medium Value,15.538764783180026,74.25622410147992,891.074689217759,Low Value,Repeat Customer
13464.0,3097.64,6,1440,516.2733333333333,6,559,18.63,3097.64,High Value,18.363994743758212,168.68007441860465,2024.1608930232558,Medium Value,Repeat Customer
13465.0,931.12,2,584,465.56,2,139,4.63,931.12,Medium Value,4.566360052562418,203.90858129496402,2446.902975539568,Medium Value,Repeat Customer
13466.0,1013.35,5,660,202.67000000000002,5,444,14.8,1013.3500000000001,Medium Value,14.586070959264125,69.47381531531532,833.6857837837838,Low Value,Repeat Customer
13467.0,1071.91,2,580,535.955,2,25,0.83,1071.91,Medium Value,1.0,1071.91,12862.920000000002,High Value,Repeat Customer
13468.0,12793.28,72,5617,177.68444444444447,72,734,24.47,12793.280000000002,High Value,24.113009198423125,530.5550997275205,6366.661196730247,High Value,Repeat Customer
13469.0,82.4,1,52,82.4,1,0,0.0,82.4,Low Value,1.0,82.4,988.8000000000001,Low Value,Single Purchase
13470.0,165.0,2,100,82.5,2,15,0.5,165.0,Low Value,1.0,165.0,1980.0,Medium Value,Repeat Customer
13471.0,2501.84,4,1583,625.46,4,46,1.53,2501.84,High Value,1.5111695137976346,1655.5654260869567,19866.78511304348,High Value,Repeat Customer
13472.0,592.24,2,310,296.12,2,91,3.03,592.24,Medium Value,2.9894875164257555,198.10753406593406,2377.290408791209,Medium Value,Repeat Customer
13473.0,2657.7599999999998,8,1000,332.21999999999997,8,663,22.1,2657.7599999999998,High Value,21.780551905387647,122.02445610859728,1464.2934733031673,Medium Value,Repeat Customer
13474.0,646.59,3,318,215.53,3,258,8.6,646.59,Medium Value,8.47568988173456,76.28759534883721,915.4511441860466,Low Value,Repeat Customer
13475.0,1431.78,4,1012,357.945,4,107,3.57,1431.78,Medium Value,3.515111695137976,407.321338317757,4887.856059813084,High Value,Repeat Customer
13476.0,2061.4700000000003,5,713,412.29400000000004,5,466,15.53,2061.4700000000003,High Value,15.308804204993429,134.65911330472105,1615.9093596566527,Medium Value,Repeat Customer
13477.0,2819.17,11,2091,256.28818181818184,11,646,21.53,2819.17,High Value,21.22207621550591,132.8413851393189,1594.0966216718268,Medium Value,Repeat Customer
13478.0,2215.78,5,1189,443.15600000000006,5,207,6.9,2215.78,High Value,6.800262812089356,325.83740676328506,3910.0488811594205,High Value,Repeat Customer
13479.0,851.37,4,716,212.8425,4,276,9.2,851.37,Medium Value,9.067017082785808,93.89747391304348,1126.7696869565218,Low Value,Repeat Customer
13480.0,627.82,2,362,313.91,2,262,8.73,627.82,Medium Value,8.607095926412615,72.94214045801527,875.3056854961833,Low Value,Repeat Customer
13481.0,3830.84,11,2055,348.2581818181818,11,689,22.97,3830.84,High Value,22.634691195795007,169.2464,2030.9568,Medium Value,Repeat Customer
13482.0,336.09,2,187,168.045,2,395,13.17,336.09,Low Value,12.976346911957949,25.90020151898734,310.8024182278481,Low Value,Repeat Customer
13483.0,140.34,1,160,140.34,1,0,0.0,140.34,Low Value,1.0,140.34,1684.08,Medium Value,Single Purchase
13484.0,790.72,3,224,263.5733333333333,3,398,13.27,790.72,Medium Value,13.074901445466491,60.47617286432161,725.7140743718594,Low Value,Repeat Customer
13485.0,3019.2200000000003,11,1798,274.4745454545455,11,503,16.77,3019.2200000000003,High Value,16.52431011826544,182.7138306163022,2192.5659673956266,Medium Value,Repeat Customer
13486.0,1122.41,3,669,374.1366666666667,3,76,2.53,1122.41,Medium Value,2.4967148488830486,449.5547421052632,5394.6569052631585,High Value,Repeat Customer
13487.0,846.87,5,362,169.374,5,677,22.57,846.87,Medium Value,22.24047306176084,38.077877104874446,456.93452525849335,Low Value,Repeat Customer
13488.0,14205.96,23,7375,617.6504347826086,23,666,22.2,14205.959999999997,High Value,21.879106438896187,649.2934270270271,7791.521124324325,High Value,Repeat Customer
13489.0,449.52,4,560,112.38,4,189,6.3,449.52,Low Value,6.2089356110381075,72.39888253968255,868.7865904761906,Low Value,Repeat Customer
13490.0,154.25,1,25,154.25,1,0,0.0,154.25,Low Value,1.0,154.25,1851.0,Medium Value,Single Purchase
13491.0,4467.66,27,2349,165.46888888888887,27,681,22.7,4467.66,High Value,22.371879106438897,199.69980969162995,2396.3977162995593,Medium Value,Repeat Customer
13492.0,1269.84,3,408,423.28,3,78,2.6,1269.84,Medium Value,2.562417871222076,495.5632,5946.7584,High Value,Repeat Customer
13493.0,618.63,2,380,309.315,2,11,0.37,618.63,Medium Value,1.0,618.63,7423.5599999999995,High Value,Repeat Customer
13494.0,316.26000000000005,1,162,316.26000000000005,1,0,0.0,316.26000000000005,Low Value,1.0,316.26000000000005,3795.120000000001,High Value,Single Purchase
13495.0,4863.31,10,2465,486.331,10,724,24.13,4863.31,High Value,23.78449408672799,204.4739729281768,2453.6876751381214,Medium Value,Repeat Customer
13496.0,653.33,2,341,326.665,2,349,11.63,653.33,Medium Value,11.465177398160314,56.98385444126075,683.8062532951291,Low Value,Repeat Customer
